"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1045387";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045408";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045436";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045452";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045474";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045492";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045504";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045529";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045549";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045599";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045621";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045638";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045664";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045664";"2";"Vide folio";"Skilling";"6";"";"";"";"";"N";""
"1045688";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045754";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045768";"1";"Fyrpenge";"Skilling";"8";"";"";"";"";"N";""
"1045781";"1";"Fyrpenge";"Skilling";"14";"";"";"";"";"N";""
"1045783";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045793";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1045799";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045812";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
